 time[yr],type[tp/pl],particle no.,x[AU],y[AU],z[AU],vx[AU/year],vy[AU/year],vz[AU/year],a,e,inc[degrees]
         0.0057, tp,    88,    0.001133570,   -0.000762782,    0.000000108,  101.841041262,  117.544157516,   -0.009744626,    0.001174955,    0.202130720,    0.006149868
         0.0057, tp,    89,    0.000959633,    0.000681709,   -0.000000051, -133.657561589,  125.295363216,   -0.008428190,    0.001178011,    0.198687553,    0.004055041
         0.0057, tp,    90,   -0.000293389,   -0.000909763,    0.000000002,  214.457150134,  -56.896158663,   -0.029674162,    0.001183038,    0.198815107,    0.007667132
         0.0057, tp,    91,    0.000409457,    0.000937583,   -0.000000146, -202.151717020,   55.430948887,    0.007109772,    0.001187791,    0.198642150,    0.008212214
         0.0057, tp,    92,    0.000534494,    0.001252002,    0.000000106, -152.455808867,   40.767392738,    0.016296862,    0.001192866,    0.199063465,    0.007971022
         0.0057, tp,    93,   -0.000861244,    0.001096233,    0.000000102, -109.291569177, -108.318619344,   -0.018440314,    0.001197785,    0.199178800,    0.007677591
         0.0057, tp,    94,   -0.001119574,   -0.000905850,   -0.000000124,   88.797589368, -118.877246043,   -0.022578209,    0.001203284,    0.200466812,    0.009858363
         0.0057, tp,    95,    0.000196411,    0.001400998,    0.000000210, -151.937198469,    5.580612503,   -0.015918810,    0.001207450,    0.199089020,    0.009948198
         0.0057, tp,    96,    0.000969754,    0.000537554,   -0.000000021,  -62.342465632,  186.527478358,   -0.020939742,    0.001213538,    0.201334447,    0.006100575
         0.0057, tp,    97,   -0.001448264,    0.000187557,   -0.000000186,  -18.190620689, -145.972560029,   -0.006070014,    0.001217422,    0.199605152,    0.007663867
         0.0057, tp,    98,   -0.001023659,   -0.000848386,    0.000000107,   80.111497889, -143.877056789,    0.017670860,    0.001223424,    0.201846227,    0.007096583
         0.0057, tp,    99,   -0.001257653,    0.000605117,   -0.000000001,  -87.977106479, -129.159105797,   -0.022755484,    0.001227899,    0.201095209,    0.008428138
         0.0057, tp,   100,   -0.000347092,    0.000927558,   -0.000000058, -207.481614048,  -68.134392161,   -0.013030055,    0.001232410,    0.200420484,    0.004693715
         0.0057, pl,     2,    0.001185598,    0.000276521,    0.000000000,  -40.762135873,  177.255086428,    0.000000000,    0.001242434,    0.020372229,    0.000000000
         0.0057, tp,     1,    0.000258010,   -0.000544388,    0.000000101,  250.348619151,  125.805345450,    0.009246822,    0.000751090,    0.199207440,    0.009856483
         0.0057, tp,     2,   -0.000838244,    0.000255878,    0.000000077,  -32.601640010, -192.006447291,    0.014320599,    0.000756872,    0.202137873,    0.007023991
         0.0057, tp,     3,   -0.000530529,    0.000727219,    0.000000113, -161.867544298,  -98.241586645,   -0.001917366,    0.000761241,    0.200596571,    0.007273702
         0.0057, tp,     4,   -0.000679886,    0.000084218,    0.000000072,   12.006611015, -252.079549446,   -0.024377487,    0.000765630,    0.199124053,    0.007555906
         0.0057, tp,     5,   -0.000727992,   -0.000123647,   -0.000000048,   84.112045299, -220.487878993,   -0.017715725,    0.000770502,    0.199175239,    0.006316276
         0.0057, tp,     6,    0.000789658,   -0.000496977,   -0.000000130,   97.909042160,  155.501127714,   -0.015496312,    0.000776259,    0.201957673,    0.009349539
         0.0057, tp,     7,   -0.000248192,    0.000594061,   -0.000000035, -236.549096143, -126.767397695,    0.026834116,    0.000780019,    0.198579356,    0.006296798
         0.0057, tp,     8,   -0.000270225,    0.000612031,    0.000000084, -221.778407185, -136.132149488,    0.001130350,    0.000784875,    0.198585093,    0.007279039
         0.0057, tp,     9,   -0.000242841,   -0.000794452,   -0.000000032,  187.071379910, -100.621200850,    0.004276040,    0.000790773,    0.201749712,    0.002741624
         0.0057, tp,    10,   -0.000774140,    0.000278445,   -0.000000089,  -31.821853177, -212.784184103,    0.015520206,    0.000794593,    0.198608354,    0.006903912
         0.0057, tp,    11,   -0.000496626,   -0.000561875,   -0.000000069,  203.581716670, -120.265806431,    0.012528828,    0.000799461,    0.198656544,    0.005654942
         0.0057, tp,    12,   -0.000793737,   -0.000514303,   -0.000000116,   85.000677102, -164.949289951,   -0.019764072,    0.000804882,    0.200350642,    0.008862401
         0.0057, tp,    13,   -0.000553749,   -0.000397295,    0.000000050,  123.358601010, -227.827361450,   -0.031205183,    0.000810146,    0.201545432,    0.008600657
         0.0057, tp,    14,    0.000596193,   -0.000729083,    0.000000048,  159.410842940,   99.749372934,   -0.003392984,    0.000814436,    0.199865386,    0.003250519
         0.0057, tp,    15,    0.000177595,    0.000961467,   -0.000000063, -178.660772671,   25.001575205,   -0.014375765,    0.000818878,    0.198649675,    0.005996113
         0.0057, tp,    16,    0.000578166,    0.000787926,    0.000000157, -138.195098885,  117.354716458,   -0.002528078,    0.000823819,    0.198904365,    0.009337760
         0.0057, tp,    17,    0.000804064,   -0.000580310,   -0.000000030,  100.671737026,  147.795907409,   -0.024304074,    0.000828561,    0.198574990,    0.008027222
         0.0057, tp,    18,   -0.000544358,    0.000394364,    0.000000004, -143.268565745, -222.788273634,    0.006205801,    0.000834633,    0.202072695,    0.001410643
         0.0057, tp,    19,   -0.000617275,    0.000481370,   -0.000000023, -174.657835875, -152.635998248,   -0.019339911,    0.000838824,    0.200170919,    0.004848277
         0.0057, tp,    20,    0.000061443,   -0.000825783,    0.000000129,  218.588365841,  -27.629801054,   -0.000637494,    0.000843437,    0.199473992,    0.009166692
         0.0057, tp,    21,    0.000516189,   -0.000816284,   -0.000000039,  171.300438968,   76.509657039,   -0.029068600,    0.000847992,    0.198611379,    0.008942145
         0.0057, tp,    22,   -0.000291949,    0.000768919,   -0.000000092, -219.923453695,  -36.760964466,   -0.017708382,    0.000853015,    0.199094459,    0.007262947
         0.0057, tp,    23,    0.000230304,   -0.000654586,    0.000000088,  250.288964902,   71.692385293,    0.018524723,    0.000858232,    0.200108021,    0.008121028
         0.0057, tp,    24,   -0.000612455,    0.000746339,   -0.000000026, -125.049446608, -142.911618048,   -0.020907282,    0.000863481,    0.201196611,    0.006838718
         0.0057, tp,    25,   -0.000260328,   -0.000896507,    0.000000061,  196.950802875,  -18.426085454,    0.019291577,    0.000868634,    0.201996341,    0.007437552
         0.0057, tp,    26,    0.000212529,    0.000951846,    0.000000137, -175.372364492,   70.315387501,    0.012007165,    0.000872295,    0.198699206,    0.008417589
         0.0057, tp,    27,   -0.000021596,   -0.000845324,    0.000000104,  216.719699310,   38.046500622,    0.003918090,    0.000878102,    0.201306894,    0.007477367
         0.0057, tp,    28,    0.000363783,   -0.000794450,   -0.000000028,  172.423573092,  126.170690033,   -0.023185303,    0.000882919,    0.201187119,    0.006973339
         0.0057, tp,    29,   -0.000165533,    0.001052928,   -0.000000095, -170.117091774,  -25.747204490,   -0.018531700,    0.000887649,    0.200846776,    0.007979149
         0.0057, tp,    30,   -0.000684611,    0.000213343,   -0.000000070,  -67.705530740, -247.497941920,    0.021113468,    0.000891783,    0.198892593,    0.007186435
         0.0057, tp,    31,   -0.000846027,   -0.000040089,    0.000000119,  -32.040480283, -219.459627252,    0.026399422,    0.000896566,    0.198699877,    0.009685252
         0.0057, tp,    32,    0.000357081,    0.001024434,    0.000000060, -160.815965571,   56.393928514,    0.023354821,    0.000902630,    0.201921046,    0.008460149
         0.0057, tp,    33,   -0.000599751,   -0.000790982,   -0.000000068,  128.541415426, -139.568094817,    0.007969388,    0.000906730,    0.199905977,    0.005008847
         0.0057, tp,    34,   -0.000614982,    0.000768620,    0.000000075, -125.357436251, -145.571248755,   -0.023847315,    0.000911632,    0.200021222,    0.007774076
         0.0057, tp,    35,    0.000076180,    0.000756732,   -0.000000093, -241.222636493,   50.272614318,    0.025408382,    0.000915997,    0.198726311,    0.009692086
         0.0057, tp,    36,   -0.000643031,   -0.000385595,    0.000000032,  143.499989284, -204.547424527,    0.025131876,    0.000920790,    0.198577344,    0.006419039
         0.0057, tp,    37,   -0.000389449,   -0.000820269,    0.000000155,  204.261047352,  -50.857560159,   -0.011839267,    0.000925740,    0.198820084,    0.009858543
         0.0057, tp,    38,    0.000288160,    0.001023754,    0.000000025, -176.846229430,   23.594745377,   -0.000052730,    0.000930905,    0.199624270,    0.001356298
         0.0057, tp,    39,    0.000313138,    0.000978978,   -0.000000155, -184.372769381,   25.032324340,   -0.003760144,    0.000935543,    0.199064314,    0.009031396
         0.0057, tp,    40,    0.000408040,   -0.001011088,    0.000000119,  152.663368833,   84.470512167,   -0.007797433,    0.000940524,    0.199386999,    0.006499810
         0.0057, tp,    41,   -0.000265968,    0.000766085,   -0.000000013, -209.672454937, -107.845470558,    0.019142585,    0.000945108,    0.198690981,    0.004657813
         0.0057, tp,    42,    0.000194873,    0.000942433,   -0.000000095, -201.205325372,    0.889217777,   -0.009935166,    0.000949919,    0.198579326,    0.006953878
         0.0057, tp,    43,    0.000662379,   -0.000420752,   -0.000000011,  111.503001704,  216.439659456,    0.028744770,    0.000954982,    0.199110195,    0.006767445
         0.0057, tp,    44,   -0.001144379,   -0.000038974,   -0.000000038,   14.100539607, -166.215757340,   -0.018180743,    0.000959871,    0.199191138,    0.006619495
         0.0057, tp,    45,   -0.000618396,    0.000887883,    0.000000070, -128.874008595, -124.226635250,   -0.027387654,    0.000964500,    0.198598370,    0.009079366
         0.0057, tp,    46,    0.000433987,    0.000885672,    0.000000104, -191.833551905,   50.287597650,   -0.008850317,    0.000969372,    0.198671028,    0.006220854
         0.0057, tp,    47,    0.000590908,   -0.001001782,    0.000000050,  138.520173866,   90.434359049,   -0.009909861,    0.000974290,    0.198826253,    0.004135094
         0.0057, tp,    48,    0.000363465,   -0.000783204,    0.000000057,  187.029068501,  127.114187226,    0.018122515,    0.000979434,    0.199539259,    0.006505345
         0.0057, tp,    49,   -0.000636970,    0.000597511,    0.000000074, -124.190767301, -186.757250231,    0.007182130,    0.000984385,    0.199684873,    0.005527562
         0.0057, tp,    50,    0.000315623,    0.001142037,    0.000000180, -158.096440153,   41.456761131,    0.012229171,    0.000988799,    0.198690921,    0.009763103
         0.0057, tp,    51,   -0.000722995,   -0.000894373,   -0.000000001,  144.368899075,  -89.891674990,   -0.006345495,    0.000993618,    0.198616982,    0.002158406
         0.0057, tp,    52,    0.000222422,   -0.000799183,    0.000000059,  219.074974333,   87.688443308,    0.001308352,    0.000999545,    0.201186091,    0.004149632
         0.0057, tp,    53,   -0.000089485,    0.001147115,   -0.000000118, -170.825389763,   10.043751242,    0.020061222,    0.001003516,    0.199053526,    0.009599583
         0.0057, tp,    54,   -0.000999091,    0.000472139,   -0.000000024, -104.136113833, -146.495118074,    0.016739860,    0.001008469,    0.199296206,    0.005780703
         0.0057, tp,    55,    0.000995455,    0.000349775,   -0.000000000,  -26.662409369,  187.525186050,    0.015201571,    0.001013420,    0.199520916,    0.004689231
         0.0057, tp,    56,   -0.000781000,   -0.000861222,    0.000000068,  109.080558684, -131.274287098,   -0.005989151,    0.001017960,    0.198776096,    0.004169993
         0.0057, tp,    57,   -0.000802502,    0.000223193,    0.000000008,  -81.054554670, -222.846350987,    0.032051667,    0.001023813,    0.201365069,    0.007744552
         0.0057, tp,    58,    0.001034860,   -0.000089294,    0.000000044,  -22.438575089,  192.689532241,    0.012191615,    0.001028568,    0.200861856,    0.004817798
         0.0057, tp,    59,   -0.000302338,    0.001197210,   -0.000000074, -153.986049784,  -44.674446429,    0.014078997,    0.001032500,    0.198910639,    0.006001543
         0.0057, tp,    60,   -0.000159747,   -0.001045721,   -0.000000130,  191.129668208,    9.612040131,    0.016511168,    0.001038473,    0.201303601,    0.007929465
         0.0057, tp,    61,    0.000718532,    0.001006946,    0.000000069, -124.416275495,  102.314060942,   -0.024556149,    0.001042184,    0.198658988,    0.009517573
         0.0057, tp,    62,   -0.000852203,   -0.000175574,    0.000000018,   70.975050968, -219.202430267,    0.004753628,    0.001048361,    0.201508269,    0.001771143
         0.0057, tp,    63,   -0.000244264,   -0.000807718,    0.000000047,  228.619192223,  -61.656469251,   -0.036938179,    0.001052764,    0.200650200,    0.009404965
         0.0057, tp,    64,    0.000306475,    0.001228413,    0.000000106, -154.440816941,   34.143914302,    0.016024148,    0.001057096,    0.199436530,    0.007624946
         0.0057, tp,    65,   -0.000345713,   -0.001223219,   -0.000000149,  153.352624434,  -37.765277129,   -0.006271844,    0.001062047,    0.199670345,    0.007157493
         0.0057, tp,    66,    0.000577361,   -0.000904323,    0.000000089,  178.408552557,   68.863490218,    0.019305829,    0.001066432,    0.198602349,    0.006849524
         0.0057, tp,    67,    0.000170021,    0.001259345,   -0.000000155, -155.641101366,   32.676694819,   -0.011483745,    0.001071586,    0.199125960,    0.007883473
         0.0057, tp,    68,   -0.001107104,    0.000468339,   -0.000000164,  -90.843371901, -144.037417672,    0.009184366,    0.001076185,    0.198739573,    0.008968955
         0.0057, tp,    69,   -0.000725442,   -0.000967200,   -0.000000089,  117.589734618, -122.315737418,   -0.025823207,    0.001081075,    0.198802412,    0.009168325
         0.0057, tp,    70,   -0.001149592,    0.000145878,    0.000000057,   11.837489753, -178.017409085,    0.016127120,    0.001087386,    0.201995179,    0.006457236
         0.0057, tp,    71,    0.001077180,   -0.000282063,   -0.000000003,   10.100376236,  186.157503571,    0.007347183,    0.001092005,    0.201455206,    0.002276862
         0.0057, tp,    72,    0.001162156,    0.000490610,    0.000000104,  -43.085363208,  157.196903307,    0.017036731,    0.001095893,    0.199350178,    0.007177857
         0.0057, tp,    73,    0.000039544,    0.001194837,   -0.000000108, -171.834492982,  -26.239425722,   -0.018709744,    0.001101828,    0.201692268,    0.008901570
         0.0057, tp,    74,    0.000702296,    0.000999400,    0.000000056, -154.150898064,   72.144537807,   -0.008564322,    0.001106680,    0.201708257,    0.003612020
         0.0057, tp,    75,   -0.000381252,   -0.001062163,    0.000000077,  183.657005969,  -26.497770175,   -0.000708054,    0.001111025,    0.200562760,    0.003934902
         0.0057, tp,    76,    0.000837099,   -0.001038027,    0.000000156,  124.955701252,   90.690135692,   -0.005820810,    0.001116112,    0.201052174,    0.007174914
         0.0057, tp,    77,    0.000500903,   -0.001250096,   -0.000000112,  140.837983618,   59.912008318,   -0.021169523,    0.001121407,    0.201977551,    0.009332713
         0.0057, tp,    78,   -0.000734780,   -0.000810717,    0.000000074,  114.368019467, -154.872561906,    0.013994021,    0.001124832,    0.198921427,    0.005211784
         0.0057, tp,    79,   -0.000255295,    0.000970445,   -0.000000123, -190.644306422,  -85.990500732,    0.014536074,    0.001129740,    0.199030951,    0.007576288
         0.0057, tp,    80,    0.000772824,    0.000746259,   -0.000000124, -106.929891087,  165.121364494,   -0.015421348,    0.001134576,    0.198985070,    0.007369111
         0.0057, tp,    81,   -0.000931079,   -0.000287976,   -0.000000075,   34.671922879, -212.512130864,   -0.008520235,    0.001139303,    0.198720872,    0.004729191
         0.0057, tp,    82,   -0.000149064,   -0.001034041,    0.000000090,  202.526499972,    7.569680875,   -0.001155843,    0.001144235,    0.198889017,    0.004943730
         0.0057, tp,    83,    0.000511350,    0.001256636,    0.000000167, -147.883422508,   44.782234711,   -0.002800663,    0.001150200,    0.201175764,    0.007079866
         0.0057, tp,    84,    0.000486798,    0.000991901,    0.000000005, -186.486089906,   49.709685609,   -0.028642691,    0.001153953,    0.198904887,    0.008623455
         0.0057, tp,    85,   -0.000626576,   -0.000685265,   -0.000000080,  166.281124170, -152.682618581,   -0.011376967,    0.001158678,    0.198632106,    0.005688837
         0.0057, tp,    86,    0.001139394,    0.000552929,   -0.000000016,  -44.828049729,  162.600285050,    0.010803187,    0.001164708,    0.201058641,    0.003936330
         0.0057, tp,    87,   -0.001259916,    0.000059645,    0.000000092,   23.200599980, -168.165322540,   -0.020150812,    0.001168678,    0.199233592,    0.007431503
         0.0057, tp,    88,    0.001213242,   -0.000659529,    0.000000099,   86.741302485,  126.700705588,   -0.011075825,    0.001174955,    0.202130705,    0.006149868
         0.0057, tp,    89,    0.000838594,    0.000781177,   -0.000000058, -152.800238705,  109.694293829,   -0.007263562,    0.001178011,    0.198687568,    0.004055041
         0.0057, tp,    90,   -0.000108493,   -0.000942800,   -0.000000023,  222.231716210,  -20.995620061,   -0.029283881,    0.001183038,    0.198815092,    0.007667132
         0.0057, tp,    91,    0.000233999,    0.000971583,   -0.000000138, -212.527721314,   24.539567277,    0.011702970,    0.001187791,    0.198642150,    0.008212214
         0.0057, tp,    92,    0.000402958,    0.001279285,    0.000000119, -158.787055212,   23.652714836,    0.014778131,    0.001192866,    0.199063465,    0.007971022
         0.0057, tp,    93,   -0.000948863,    0.000999157,    0.000000086,  -97.948918593, -121.441679234,   -0.019619412,    0.001197785,    0.199178800,    0.007677591
         0.0057, tp,    94,   -0.001039438,   -0.001001838,   -0.000000143,  100.808423546, -108.265679314,   -0.021095366,    0.001203284,    0.200466827,    0.009858363
         0.0057, tp,    95,    0.000067322,    0.001398674,    0.000000196, -153.510777560,  -11.165691869,   -0.018345035,    0.001207450,    0.199089020,    0.009948198
         0.0057, tp,    96,    0.000907544,    0.000689173,   -0.000000038,  -84.430424414,  172.124978027,   -0.020253373,    0.001213538,    0.201334402,    0.006100575
         0.0057, tp,    97,   -0.001457056,    0.000063612,   -0.000000190,   -2.603549733, -147.319644485,   -0.004056431,    0.001217422,    0.199605152,    0.007663867
         0.0057, tp,    98,   -0.000950117,   -0.000964679,    0.000000121,   93.748302972, -131.362191971,    0.016095831,    0.001223424,    0.201846227,    0.007096583
         0.0057, tp,    99,   -0.001325409,    0.000493130,   -0.000000021,  -72.442608761, -135.769524433,   -0.022623152,    0.001227899,    0.201095209,    0.008428138
         0.0057, tp,   100,   -0.000516515,    0.000856995,   -0.000000068, -192.847383866,  -98.411166885,   -0.010893094,    0.001232410,    0.200420499,    0.004693715
         0.0058, pl,     2,    0.001142026,    0.000423680,    0.000000000,  -62.279983705,  170.782445003,    0.000000000,    0.001242434,    0.020372229,    0.000000000
         0.0058, tp,     1,    0.000448445,   -0.000405634,    0.000000102,  195.878556618,  199.111992085,   -0.006461165,    0.000751090,    0.199207440,    0.009856483
         0.0058, tp,     2,   -0.000847649,    0.000089418,    0.000000087,   11.018056202, -200.879734645,    0.010062911,    0.000756872,    0.202137873,    0.007023991
         0.0058, tp,     3,   -0.000656300,    0.000630960,    0.000000109, -135.178584069, -128.814376612,   -0.006906644,    0.000761241,    0.200596571,    0.007273702
         0.0058, tp,     4,   -0.000638781,   -0.000129192,    0.000000048,   86.425545119, -249.238599214,   -0.031131235,    0.000765630,    0.199124053,    0.007555906
         0.0058, tp,     5,   -0.000631152,   -0.000302985,   -0.000000061,  145.396766606, -200.998394192,   -0.012805220,    0.000770502,    0.199175224,    0.006316276
         0.0058, tp,     6,    0.000858198,   -0.000357803,   -0.000000141,   63.869393174,  173.152002763,   -0.009888477,    0.000776259,    0.201957658,    0.009349539
         0.0058, tp,     7,   -0.000430959,    0.000456962,   -0.000000011, -191.740911594, -195.769696098,    0.029883650,    0.000780019,    0.198579356,    0.006296798
         0.0058, tp,     8,   -0.000441289,    0.000469213,    0.000000081, -179.135543419, -200.478137112,   -0.008676544,    0.000784875,    0.198585093,    0.007279039
         0.0058, tp,     9,   -0.000080357,   -0.000860112,   -0.000000028,  196.046725177,  -55.155694318,    0.005924340,    0.000790773,    0.201749712,    0.002741624
         0.0058, tp,    10,   -0.000780389,    0.000093020,   -0.000000074,   18.234432960, -224.607853523,    0.020776630,    0.000794593,    0.198608339,    0.006903912
         0.0058, tp,    11,   -0.000309401,   -0.000642607,   -0.000000056,  237.984701932,  -68.467811149,    0.017872925,    0.000799461,    0.198656544,    0.005654942
         0.0058, tp,    12,   -0.000709358,   -0.000644447,   -0.000000130,  114.082759339, -142.554622303,   -0.015012391,    0.000804882,    0.200350657,    0.008862401
         0.0058, tp,    13,   -0.000427562,   -0.000570224,    0.000000022,  172.292737743, -179.911732854,   -0.034835343,    0.000810146,    0.201545432,    0.008600657
         0.0058, tp,    14,    0.000720265,   -0.000633281,    0.000000044,  133.834233845,  126.257460336,   -0.005193866,    0.000814436,    0.199865386,    0.003250519
         0.0058, tp,    15,    0.000024781,    0.000967908,   -0.000000074, -182.314153581,   -9.957938677,   -0.011894975,    0.000818878,    0.198649675,    0.005996113
         0.0058, tp,    16,    0.000453414,    0.000874807,    0.000000153, -156.422458827,   87.996070600,   -0.008006354,    0.000823819,    0.198904395,    0.009337760
         0.0058, tp,    17,    0.000877028,   -0.000447686,   -0.000000050,   71.590851784,  165.568279880,   -0.022917510,    0.000828561,    0.198574975,    0.008027222
         0.0058, tp,    18,   -0.000638071,    0.000190764,    0.000000009,  -76.595546167, -255.716086451,    0.005450705,    0.000834633,    0.202072695,    0.001410643
         0.0058, tp,    19,   -0.000746225,    0.000340206,   -0.000000039, -130.345973843, -179.502150655,   -0.017318978,    0.000838824,    0.200170919,    0.004848276
         0.0058, tp,    20,    0.000243175,   -0.000829406,    0.000000126,  210.278544618,   18.105267642,   -0.007688509,    0.000843437,    0.199473992,    0.009166692
         0.0058, tp,    21,    0.000652263,   -0.000739544,   -0.000000063,  150.339278945,  104.468212748,   -0.027231447,    0.000847992,    0.198611364,    0.008942145
         0.0058, tp,    22,   -0.000469180,    0.000719565,   -0.000000105, -198.582116431,  -78.739086682,   -0.012148024,    0.000853015,    0.199094459,    0.007262947
         0.0058, tp,    23,    0.000429406,   -0.000568064,    0.000000100,  218.419452359,  131.042263736,    0.009437680,    0.000858232,    0.200108007,    0.008121028
         0.0058, tp,    24,   -0.000707658,    0.000614313,   -0.000000044,  -99.402931844, -169.279101668,   -0.019542535,    0.000863481,    0.201196596,    0.006838718
         0.0058, tp,    25,   -0.000090349,   -0.000895952,    0.000000077,  204.487289003,   20.435256935,    0.016295419,    0.000868634,    0.201996341,    0.007437552
         0.0058, tp,    26,    0.000061999,    0.000996886,    0.000000146, -180.170400519,   36.487048316,    0.007094598,    0.000872295,    0.198699206,    0.008417589
         0.0058, tp,    27,    0.000160446,   -0.000792964,    0.000000105,  212.490800595,   86.504107639,   -0.002271849,    0.000878102,    0.201306894,    0.007477367
         0.0058, tp,    28,    0.000500334,   -0.000671257,   -0.000000047,  149.232034354,  165.305121478,   -0.021167021,    0.000882919,    0.201187119,    0.006973339
         0.0058, tp,    29,   -0.000306729,    0.001019043,   -0.000000109, -163.593420829,  -54.361759508,   -0.015714409,    0.000887649,    0.200846761,    0.007979149
         0.0058, tp,    30,   -0.000714909,   -0.000001159,   -0.000000050,   -3.483638215, -257.219476508,    0.026597515,    0.000891783,    0.198892593,    0.007186435
         0.0058, tp,    31,   -0.000854151,   -0.000223206,    0.000000139,   11.958380983, -212.743399252,    0.019742662,    0.000896566,    0.198699892,    0.009685252
         0.0058, tp,    32,    0.000217828,    0.001060602,    0.000000079, -168.348003645,   29.070301542,    0.021535457,    0.000902630,    0.201921046,    0.008460149
         0.0058, tp,    33,   -0.000483308,   -0.000897259,   -0.000000060,  146.337016079, -111.891015139,    0.010061826,    0.000906730,    0.199905977,    0.005008847
         0.0058, tp,    34,   -0.000710963,    0.000634629,    0.000000054, -100.952961847, -171.328421532,   -0.026226932,    0.000911632,    0.200021222,    0.007774076
         0.0058, tp,    35,   -0.000127832,    0.000775390,   -0.000000069, -239.466644294,   -5.401743454,    0.031320474,    0.000915997,    0.198726311,    0.009692086
         0.0058, tp,    36,   -0.000501488,   -0.000543354,    0.000000051,  190.100470056, -166.646770446,    0.021746654,    0.000920790,    0.198577330,    0.006419039
         0.0058, tp,    37,   -0.000210489,   -0.000846940,    0.000000142,  218.404947255,  -11.305621841,   -0.018870501,    0.000925740,    0.198820084,    0.009858543
         0.0058, tp,    38,    0.000135966,    0.001031387,    0.000000025, -182.904749928,   -5.880345984,   -0.000763866,    0.000930905,    0.199624270,    0.001356297
         0.0058, tp,    39,    0.000153959,    0.000987002,   -0.000000156, -191.832918945,   -6.522120109,    0.001221115,    0.000935543,    0.199064329,    0.009031396
         0.0058, tp,    40,    0.000531992,   -0.000928856,    0.000000111,  140.206740679,  110.136035281,   -0.010836048,    0.000940524,    0.199387014,    0.006499809
         0.0058, tp,    41,   -0.000434190,    0.000655028,    0.000000004, -186.488496242, -154.667554476,    0.019424874,    0.000945108,    0.198690981,    0.004657813
         0.0058, tp,    42,    0.000022703,    0.000927790,   -0.000000102, -205.452165372,  -36.141842580,   -0.006029127,    0.000949919,    0.198579326,    0.006953878
         0.0058, tp,    43,    0.000735993,   -0.000227320,    0.000000013,   61.485413140,  239.544798313,    0.028659558,    0.000954982,    0.199110225,    0.006767445
         0.0058, tp,    44,   -0.001121715,   -0.000178542,   -0.000000052,   39.587088612, -163.762940760,   -0.017167865,    0.000959871,    0.199191138,    0.006619495
         0.0058, tp,    45,   -0.000719800,    0.000773288,    0.000000046, -110.581107723, -146.895309671,   -0.028976283,    0.000964500,    0.198598355,    0.009079366
         0.0058, tp,    46,    0.000266230,    0.000914505,    0.000000095, -204.631714072,   17.237681422,   -0.012514329,    0.000969372,    0.198671043,    0.006220854
         0.0058, tp,    47,    0.000702231,   -0.000916626,    0.000000041,  124.655610558,  110.993114081,   -0.010885635,    0.000974290,    0.198826268,    0.004135093
         0.0058, tp,    48,    0.000512008,   -0.000658993,    0.000000071,  162.972227877,  166.571736323,    0.014593138,    0.000979434,    0.199539274,    0.006505345
         0.0058, tp,    49,   -0.000727180,    0.000427914,    0.000000078,  -88.017281212, -213.840244290,    0.003156927,    0.000984385,    0.199684873,    0.005527562
         0.0058, tp,    50,    0.000179805,    0.001167274,    0.000000189, -163.086549403,   18.185988761,    0.008508854,    0.000988799,    0.198690921,    0.009763103
         0.0058, tp,    51,   -0.000594661,   -0.000961652,   -0.000000006,  159.183612454,  -69.000211966,   -0.006269959,    0.000993618,    0.198616982,    0.002158407
         0.0058, tp,    52,    0.000400273,   -0.000705642,    0.000000059,  200.089043293,  133.393137428,   -0.002268780,    0.000999545,    0.201186091,    0.004149631
         0.0058, tp,    53,   -0.000232511,    0.001145156,   -0.000000100, -167.391307077,  -14.487677331,    0.022397652,    0.001003516,    0.199053511,    0.009599583
         0.0058, tp,    54,   -0.001076576,    0.000344025,   -0.000000010,  -79.327628600, -156.271302233,    0.017147454,    0.001008469,    0.199296206,    0.005780703
         0.0058, tp,    55,    0.000961452,    0.000503480,    0.000000013,  -53.331450778,  175.929227129,    0.015030929,    0.001013419,    0.199521229,    0.004689231
         0.0058, tp,    56,   -0.000682271,   -0.000964189,    0.000000062,  124.259078423, -112.357832708,   -0.007334236,    0.001017960,    0.198776096,    0.004169993
         0.0058, tp,    57,   -0.000851342,    0.000031157,    0.000000035,  -34.669319594, -230.043070474,    0.030861385,    0.001023813,    0.201365083,    0.007744552
         0.0058, tp,    58,    0.001002591,    0.000073885,    0.000000053,  -54.329222847,  192.889051437,    0.010667567,    0.001028568,    0.200861827,    0.004817797
         0.0058, tp,    59,   -0.000429793,    0.001150591,   -0.000000062, -147.444813024,  -65.640087307,    0.015294296,    0.001032500,    0.198910639,    0.006001543
         0.0058, tp,    60,    0.000002960,   -0.001024829,   -0.000000115,  193.411540369,   40.245858617,    0.020138835,    0.001038473,    0.201303601,    0.007929465
         0.0058, tp,    61,    0.000608411,    0.001085715,    0.000000047, -136.005523289,   84.043885186,   -0.025568556,    0.001042184,    0.198659003,    0.009517573
         0.0058, tp,    62,   -0.000774130,   -0.000355516,    0.000000022,  113.680372191, -205.199552728,    0.003715626,    0.001048361,    0.201508269,    0.001771143
         0.0058, tp,    63,   -0.000046967,   -0.000840439,    0.000000015,  236.773751005,  -15.467477031,   -0.038676667,    0.001052764,    0.200650200,    0.009404965
         0.0058, tp,    64,    0.000174212,    0.001248640,    0.000000119, -158.414183752,   13.656290483,    0.014168838,    0.001057096,    0.199436530,    0.007624946
         0.0058, tp,    65,   -0.000214118,   -0.001246630,   -0.000000153,  157.929919057,  -17.559062397,   -0.003803000,    0.001062047,    0.199670359,    0.007157493
